ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
8769,RP,PHIL MCCLENDON,27,R,2.5 Stars,2.5 Stars,L,N,L,N,L,N,Unmotivated,60,50,45,65,60,-,-,60,-,-,-,-,-,-,-,65,2011,8,3
10141,SP,Ryan Boyle,25,R,1.0 Stars,1.0 Stars,L,N,H,N,H,N,Sparkplug,45,35,40,55,-,50,-,50,-,-,-,-,-,-,-,50,2011,7,15
10815,SP,Ken Hartman,26,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,50,35,40,55,40,55,55,-,50,55,-,-,-,-,-,40,2011,7,10
10096,RP,Juan Mondragon,25,R,1.5 Stars,1.5 Stars,H,N,N,L,H,N,Normal,55,30,40,60,40,-,55,55,-,-,-,-,-,45,-,40,2011,7,7
10202,SP,Aaron Wilkes,25,R,1.0 Stars,1.0 Stars,N,N,H,N,N,N,Normal,50,40,35,55,50,55,-,50,-,45,-,-,-,-,-,35,2011,7,6
9520,SP,RAY GALVAN,26,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,55,45,55,50,-,-,-,50,-,45,-,-,-,-,60,2011,7,2
10134,RP,Jon Pignone,24,R,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,50,30,35,55,40,-,-,-,-,55,-,-,-,-,-,45,2011,7,1
10104,RP,Brian Corn,25,L,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,50,35,40,50,50,-,-,-,60,-,-,-,-,-,-,50,2011,6,8
10182,SP,Mike Wolfe,24,L,1.5 Stars,1.5 Stars,L,N,N,N,L,N,Normal,45,35,55,50,45,-,-,55,-,-,-,-,-,-,-,55,2011,5,18
9608,SP,BOBBY ORTON,25,R,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Prankster,50,30,45,60,60,-,-,60,-,-,-,-,-,-,-,45,2011,5,16
10779,SP,ERIC HUBBARD,28,R,2.5 Stars,3.0 Stars,L,N,L,N,N,N,Normal,45,60,70,50,45,-,-,50,-,-,-,-,-,-,-,55,2011,5,12
9426,RP,ANDY WADDICK,26,R,1.5 Stars,1.5 Stars,N,N,N,N,L,H,Normal,50,45,40,55,45,-,-,-,50,-,-,-,-,-,-,35,2011,5,11
10116,SP,Brad Lane,25,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,55,45,45,65,60,-,65,-,-,-,-,-,-,-,-,55,2011,5,9
10133,RP,Jose Fanjul,25,R,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,55,45,40,65,45,-,-,55,-,-,-,-,50,-,-,40,2011,5,8
10154,RP,Shawn Herron,25,R,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,50,50,70,55,35,-,-,50,-,-,-,-,-,-,-,45,2011,5,5
10102,SP,Luis Peralta,24,R,1.5 Stars,1.5 Stars,N,H,N,L,N,N,Normal,55,45,40,65,50,70,-,-,-,-,70,-,-,-,-,50,2011,5,4
10110,RP,Jeremy Socha,25,R,2.5 Stars,2.5 Stars,H,N,H,L,H,N,Fan Fav,60,35,55,70,40,-,-,-,65,-,-,-,-,-,-,55,2011,5,3
10810,RP,John Nunes,26,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,55,40,50,55,-,-,-,55,-,55,-,-,-,-,-,35,2011,5,2
10089,RP,Joe Thacker,25,R,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,45,25,45,50,-,-,50,-,-,-,-,-,45,-,-,60,2011,4,18
10103,RP,OMAR DANIEL,25,L,2.5 Stars,2.5 Stars,N,N,N,H,N,L,Outspoken,50,50,55,60,50,-,60,-,-,-,-,-,-,-,-,50,2011,4,17
10155,SP,Jeff Allen,25,L,1.5 Stars,2.0 Stars,L,H,L,N,L,N,Unmotivated,45,45,55,50,-,-,45,50,-,-,-,-,-,-,-,55,2011,4,12
10186,SP,Eddie Donahoo,24,L,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,50,25,40,60,50,-,-,55,-,-,-,-,-,-,-,45,2011,4,8
10137,CL,Mike Hutchinson,24,R,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,50,30,35,60,35,-,-,-,60,-,-,-,-,-,-,40,2011,4,7
10175,SP,Sam Mathews,25,R,0.5 Stars,1.0 Stars,N,L,N,N,N,N,Normal,50,35,35,55,-,55,-,55,-,-,-,-,-,-,-,55,2011,4,6
10356,RP,Lorenzo Gutierrez,25,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,40,60,40,-,50,-,-,-,-,-,-,-,-,40,2011,4,5
10794,SP,Chance Johnson,29,R,1.0 Stars,1.0 Stars,N,N,N,L,N,N,Humble,45,25,50,55,-,-,55,50,-,-,-,-,-,-,-,50,2011,3,14
10165,SP,Jason Dickerson,24,L,2.5 Stars,3.0 Stars,N,N,N,L,H,H,Normal,60,45,60,65,-,-,70,70,-,-,-,-,-,-,-,60,2011,3,13
10157,SP,Tom Hampshire,25,R,2.5 Stars,3.5 Stars,N,N,L,N,L,H,Normal,55,65,60,55,50,-,65,60,-,50,-,-,-,-,-,55,2011,3,10
10816,RP,Daniel Clark,25,R,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,50,35,45,-,-,-,50,60,-,-,-,-,-,-,-,25,2011,3,9
10187,RP,Chris Haynes,25,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,50,55,35,-,60,-,-,-,-,-,-,-,-,65,2011,3,8
10098,SP,Sean McBride,24,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,55,50,45,-,55,45,-,55,-,-,-,-,-,45,2011,3,6
10114,SP,Ryan Beebe,24,R,2.0 Stars,2.0 Stars,H,N,H,N,N,N,Normal,50,55,45,70,-,60,-,-,45,-,-,-,-,-,-,45,2011,3,5
10090,RP,Shawn Davis,24,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,45,45,65,45,60,60,50,-,55,-,-,-,-,-,25,2011,3,2
10087,RP,Joel Haddad,24,R,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,50,45,40,55,50,-,-,-,-,-,-,-,55,-,-,50,2011,3,1
10817,SP,Joe Cosimano,25,L,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,55,55,60,55,-,-,60,-,-,-,-,-,-,-,35,2011,2,18
10188,RP,Noah Maclin,24,R,2.0 Stars,2.0 Stars,N,L,N,H,L,N,Normal,50,35,50,55,40,-,-,-,55,-,-,-,-,-,-,55,2011,2,8
10801,RP,Greg Patrick,28,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Prankster,50,30,50,55,55,50,50,-,-,-,-,-,-,-,-,60,2011,2,7
10138,SP,Jeff Born,24,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,50,50,45,55,55,-,-,-,-,60,-,-,-,-,-,55,2011,2,6
9052,SP,Javier Rosalez,28,L,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,45,50,55,-,65,-,45,-,-,-,-,-,-,-,65,2011,2,5
10095,RP,Frank Armstrong,25,R,2.5 Stars,2.5 Stars,L,L,N,H,L,N,Selfish,50,60,45,60,-,60,55,-,-,-,-,-,-,-,-,55,2011,3S,1
10774,RP,BRYCE FULTZ,29,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,45,60,-,-,35,-,-,-,-,-,-,-,-,20,2011,1,19
10151,SP,Bryan Meza,25,R,1.5 Stars,1.5 Stars,N,N,N,L,N,L,Normal,50,35,40,60,40,-,-,60,-,-,-,-,-,-,-,40,2011,1,18
10184,SP,Jose Hernandez,24,R,2.0 Stars,2.0 Stars,N,H,N,H,N,H,Normal,50,45,50,-,55,55,35,55,-,55,-,-,-,-,-,70,2011,1,17
10152,RP,ANDRES CORTEZ,25,R,3.0 Stars,3.0 Stars,N,L,H,N,H,N,Normal,55,50,60,65,60,-,-,-,60,-,-,-,-,-,-,50,2011,1,15
10083,RP,Chris Glinka,24,L,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,35,50,60,35,-,-,-,65,-,-,-,-,-,-,30,2011,1,14
10132,RP,Devin Johnson,24,R,2.5 Stars,2.5 Stars,L,L,H,N,L,N,Normal,55,60,50,-,50,-,65,60,60,-,-,-,-,-,-,60,2011,1,12
10113,SP,RYAN FREITAS,25,R,2.0 Stars,2.0 Stars,N,N,N,H,H,N,Normal,50,40,50,60,50,-,-,-,-,50,60,-,-,-,-,50,2011,1,11
10179,SP,TOM DALLMAN,24,R,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,65,45,45,70,50,-,75,60,-,65,-,-,-,-,-,40,2011,1,7
10140,RP,RYAN STACEY,25,L,2.5 Stars,2.5 Stars,N,N,N,H,H,N,Normal,50,50,50,55,-,60,-,-,50,-,-,-,-,-,-,55,2011,1,2
10099,SP,Dave Spuller,24,R,4.5 Stars,5.0 Stars,L,N,H,N,N,H,Normal,70,60,65,75,70,65,-,70,65,-,-,-,-,-,-,50,2011,1,1
8338,RP,MATT HOLTERMAN,28,R,2.0 Stars,2.0 Stars,N,L,L,H,N,N,Normal,55,40,40,55,40,-,-,-,-,60,-,-,-,-,-,50,2010,12,12
9754,SP,KYLE PEDERSEN,25,R,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,50,45,45,60,60,-,55,-,-,-,-,-,-,-,-,55,2010,12,9
9908,SP,JON MOCK,27,L,0.5 Stars,0.5 Stars,L,L,L,H,L,N,Selfish,50,35,25,55,60,-,-,55,-,-,-,-,-,-,-,55,2010,12,8
9621,SP,JAY YANCHEK,26,R,2.5 Stars,2.5 Stars,N,L,N,N,H,N,Normal,65,55,45,70,60,-,-,-,-,-,-,-,-,75,-,50,2010,12,4
9150,SP,DIEGO ROCHA,27,R,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Normal,50,30,35,50,-,55,-,50,-,50,-,-,-,55,-,50,2010,11,16
9558,RP,DUSTIN BROMBERG,25,R,1.0 Stars,1.0 Stars,L,N,H,H,N,N,Normal,45,20,30,55,-,55,-,45,-,-,-,-,-,-,-,60,2010,11,7
9611,RP,MARCO VAZQUEZ,25,R,1.0 Stars,1.0 Stars,L,L,N,H,N,N,Selfish,45,20,35,55,30,-,-,-,-,-,-,-,-,45,-,45,2010,11,4
9524,RP,JOSH CAVINESS,26,L,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,35,35,55,45,60,-,45,-,-,-,45,-,-,-,55,2010,10,15
9597,SP,MANNY DUSA,26,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,45,40,60,55,-,60,-,-,-,-,-,45,-,-,55,2010,10,12
10059,SP,LUIS TORRES,29,R,1.5 Stars,1.5 Stars,N,H,L,N,L,N,Unmotivated,40,35,60,45,45,50,-,35,-,-,-,-,-,-,-,40,2010,10,8
9528,SP,ROBERTO SANCHEZ,26,R,1.0 Stars,1.0 Stars,N,H,N,H,N,H,Normal,45,35,40,-,45,-,60,-,-,55,-,-,-,-,-,50,2010,10,7
10035,RP,JARROD WELLS,26,R,1.5 Stars,1.5 Stars,L,H,L,L,H,N,Humble,50,45,40,50,-,50,-,-,50,-,-,-,-,-,-,40,2010,10,5
9529,RP,DANTEL AQUINO,25,L,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,55,25,35,60,45,-,-,55,-,-,-,-,-,-,-,50,2010,10,4
9545,RP,CODY MURPHY,25,R,2.5 Stars,2.5 Stars,N,N,L,N,N,L,Normal,45,45,55,50,45,-,-,-,-,-,-,-,-,55,-,55,2010,10,3
9735,RP,STEVE LEWIS,26,R,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,55,45,40,65,-,-,65,-,-,-,-,-,-,-,-,40,2010,9,16
9771,RP,JIMMY WAGNER,25,L,2.0 Stars,2.0 Stars,N,H,H,L,H,N,Humble,50,35,50,50,-,-,55,50,-,50,-,-,-,-,-,60,2010,9,15
9757,RP,ETHAN POPHAM,25,R,2.5 Stars,2.5 Stars,H,N,N,L,H,N,Fan Fav,60,50,45,75,45,-,70,-,-,-,-,-,-,-,-,55,2010,9,12
9565,SP,CHRIS PORTER,26,R,1.5 Stars,1.5 Stars,N,L,L,N,L,N,Unmotivated,45,45,50,-,60,50,45,-,-,55,-,-,-,-,-,40,2010,9,11
10045,SP,MIKE BERRY,26,R,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,45,50,50,50,-,-,45,-,-,50,-,-,-,-,-,55,2010,9,10
9568,SP,ANDY EATON,25,R,1.0 Stars,1.0 Stars,H,H,N,N,H,N,Captain,50,40,30,-,50,-,60,-,50,50,-,-,-,-,-,55,2010,9,4
9607,SP,MATT METIVA,26,R,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Normal,45,25,35,45,40,-,-,50,-,-,-,-,-,45,-,65,2010,9,1
10053,RP,DOUG TREE,26,R,1.5 Stars,1.5 Stars,H,N,N,L,H,H,Normal,55,45,30,60,55,-,-,-,-,55,-,-,-,-,-,40,2010,8,16
9617,RP,MATTHEW ATKISSON,26,R,1.5 Stars,1.5 Stars,N,N,L,N,N,H,Normal,50,30,45,50,60,-,-,-,45,-,-,-,-,-,-,40,2010,8,15
9749,SP,PAT RIGLEY,25,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,45,45,50,40,-,-,55,-,-,-,-,-,-,-,55,2010,8,8
9210,RP,JOHN STELZER,26,R,2.0 Stars,2.0 Stars,N,N,L,L,N,N,Normal,55,45,40,60,35,-,65,-,-,-,-,-,55,-,-,40,2010,8,2
9761,SP,CHAD BAXTER,26,L,0.5 Stars,0.5 Stars,N,N,L,H,L,N,Normal,45,30,35,60,-,55,-,-,45,-,-,-,-,-,-,50,2010,7,7
9594,RP,CHANCE LAWRENCE,25,R,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Normal,55,35,45,60,50,-,40,60,-,-,-,-,-,-,-,50,2010,7,5
9229,SP,DAN METCALF,26,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,50,50,45,45,35,55,-,-,-,-,-,-,-,40,2010,6,10
9546,RP,MATTHEW TODD,26,R,1.5 Stars,1.5 Stars,N,N,N,L,L,N,Normal,40,30,45,-,35,-,45,40,-,45,-,-,-,-,-,55,2010,6,9
9717,RP,TODD ARNTSEN,25,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,55,40,25,60,-,60,-,60,-,-,-,-,-,-,-,40,2010,6,7
10074,RP,DAVID RIVERA,28,R,2.0 Stars,2.0 Stars,L,N,L,N,L,L,Unmotivated,50,40,50,50,-,-,-,45,-,50,-,-,-,-,-,45,2010,6,6
10025,RP,PAUL SCHWARTZ,28,L,3.0 Stars,3.0 Stars,H,N,N,N,N,N,Normal,55,50,70,50,-,-,-,55,55,-,-,-,-,60,-,30,2010,6,3
9583,SP,ATSUSHI OSUMI,25,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,60,45,45,60,65,-,-,60,-,-,-,-,-,-,-,55,2010,5,11
9579,RP,JOSH RIPPERT,25,R,2.5 Stars,2.5 Stars,N,L,H,H,L,N,Normal,55,45,50,60,-,-,50,55,-,-,-,-,-,-,-,55,2010,5,7
9556,RP,MIKE LECZNAR,26,L,1.5 Stars,1.5 Stars,L,L,N,H,H,N,Selfish,45,25,30,55,45,-,-,45,-,-,-,-,-,-,-,35,2010,5,1
10042,RP,TIM SHIRLEY,25,R,1.5 Stars,1.5 Stars,H,H,N,N,N,N,Normal,50,35,35,60,45,-,55,-,-,-,-,-,-,-,-,50,2010,4,16
9783,RP,LORENZO CORONEL,25,L,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,40,50,50,-,35,30,45,45,-,-,-,-,-,-,-,40,2010,4,14
10070,SP,ANDREW LEONHARDT,29,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,50,55,55,-,-,50,-,50,-,-,-,-,-,40,2010,4,13
9596,RP,STEVE JONES,26,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,50,30,40,55,-,-,45,55,-,-,-,-,-,-,-,50,2010,4,7
9544,SP,JUSTIN DELELLIS,25,R,3.5 Stars,4.0 Stars,N,N,H,L,H,H,Fan Fav,45,65,70,45,-,-,50,50,-,-,-,-,-,-,-,55,2010,4,6
9223,RP,RYAN LEWIS,27,R,2.5 Stars,2.5 Stars,N,N,H,N,H,H,Normal,50,45,55,55,-,50,-,45,-,40,-,-,-,-,-,50,2010,4,5
9722,RP,KYLE SJOERDSMA,26,R,2.5 Stars,2.5 Stars,L,L,H,N,L,H,Normal,60,35,50,70,65,35,55,-,-,-,-,-,-,-,-,40,2010,4,4
9734,RP,DWIGHT STOKES,26,L,2.0 Stars,2.0 Stars,N,H,H,N,H,H,Fan Fav,45,65,50,45,40,-,45,45,-,-,-,-,-,-,-,35,2010,4,3
9518,SP,MIKE YOST,26,R,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Normal,55,35,40,65,60,-,-,-,-,65,-,-,-,-,-,40,2010,3,15
9599,RP,PETE SARTIN,25,R,1.5 Stars,1.5 Stars,N,H,N,H,N,N,Normal,50,30,50,55,-,-,60,50,-,-,-,-,-,-,-,50,2010,3,13
9571,RP,JUSTIN ULBRICHT,25,R,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Normal,45,50,50,50,35,-,45,45,40,50,-,-,-,-,-,55,2010,3,11
9784,SP,DAVID ULRICH,25,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,50,35,45,60,-,-,60,50,-,-,-,-,-,-,-,35,2010,3,9
9724,RP,CODY PEREZ,26,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,55,35,45,60,50,-,-,-,55,-,-,-,-,-,-,50,2010,3,7
9790,SP,CARLOS MOLINA,26,R,2.0 Stars,2.0 Stars,N,N,N,H,H,N,Normal,45,45,50,55,-,-,50,50,-,-,-,-,-,-,-,60,2010,3,6
9623,SP,NICK SHEPHERD,25,R,1.0 Stars,1.5 Stars,N,H,N,N,N,N,Normal,50,35,40,55,60,-,-,-,-,50,-,-,-,-,-,55,2010,3,2
9577,RP,NICK GULLEY,26,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,55,40,45,70,35,-,70,-,-,-,-,-,-,-,-,30,2010,3,1
9552,SP,DARREN TUSING,26,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,30,45,55,55,45,-,55,-,55,-,-,-,-,-,55,2010,2,19
9767,RP,JASON SILVER,25,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Prankster,50,25,45,65,35,-,55,-,-,-,-,45,-,-,-,55,2010,2,17
9614,SP,ALBERTO RIVERA,26,L,1.0 Stars,1.0 Stars,L,N,N,N,H,N,Normal,45,30,45,50,55,-,-,-,45,-,-,-,-,-,-,40,2010,2,16
9578,SP,JUAN VILLEGAS,25,R,2.5 Stars,3.0 Stars,N,H,N,N,N,N,Normal,55,65,55,70,-,-,60,60,-,-,-,-,-,-,-,50,2010,2,15
9542,SP,NICK HATCH,26,R,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,50,50,45,55,55,55,50,55,50,-,-,-,-,-,-,75,2010,2,14
10021,RP,JACK BUSHELL,26,R,2.0 Stars,2.0 Stars,L,L,H,H,N,N,Selfish,40,50,60,-,45,45,-,45,-,-,-,-,-,-,-,55,2010,2,13
10064,RP,MIKE ANDREWS,29,R,2.0 Stars,2.0 Stars,N,L,N,N,L,L,Normal,45,45,50,65,40,-,-,-,-,-,-,-,-,-,-,30,2010,2,12
9521,RP,TONY STOKES,26,R,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,55,55,40,65,-,-,55,50,-,-,-,-,35,-,-,40,2010,2,11
9746,RP,BEN HOWARD,25,R,1.5 Stars,1.5 Stars,L,L,N,N,L,N,Disruptive,50,25,65,60,50,-,-,-,60,-,-,-,-,-,-,45,2010,2,10
9780,SP,CHRIS SWORDS,25,R,1.0 Stars,1.0 Stars,L,L,N,H,L,N,Disruptive,45,30,40,50,40,-,-,50,-,-,-,-,-,50,-,55,2010,2,8
9744,RP,ARTURO MENDEZ,26,R,2.0 Stars,2.5 Stars,N,H,H,L,H,N,Normal,45,55,45,60,40,-,60,-,-,-,-,-,-,-,-,35,2010,2,4
9548,RP,JOHN VALLEY,25,L,1.5 Stars,1.5 Stars,H,H,H,L,N,N,Normal,55,20,40,55,35,-,55,50,50,55,-,-,-,-,-,60,2010,1,17
9789,SP,DAVID TELLEZ,25,R,1.0 Stars,1.0 Stars,N,L,N,H,N,N,Normal,45,30,45,55,55,-,50,-,-,-,-,-,-,-,-,45,2010,1,16
9747,RP,CHRIS MORRIS,25,R,2.5 Stars,2.5 Stars,N,N,N,N,H,H,Normal,50,50,45,55,-,65,-,-,50,-,-,-,-,-,-,50,2010,1,15
10051,RP,JOHN SNYDER,29,R,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,45,30,55,50,-,-,55,-,-,-,-,-,-,-,-,30,2010,1,13
9572,SP,ALEX WILTZ,26,R,1.5 Stars,1.5 Stars,H,H,N,N,N,N,Normal,55,25,55,60,65,60,35,-,60,-,-,-,-,-,-,55,2010,1,11
10048,SP,CECIL CANTRELL,28,R,3.0 Stars,3.5 Stars,N,N,H,N,H,H,Normal,60,40,70,70,65,-,-,70,-,-,-,-,-,-,-,55,2010,1,6
9763,RP,Shane Dillenburg,26,L,2.5 Stars,2.5 Stars,N,N,H,H,N,N,Normal,55,40,50,55,60,45,50,55,-,-,-,-,-,-,-,55,2010,1,4
9605,LF,Janos von Neumann,25,L,4.5 Stars,5.0 Stars,N,N,H,N,N,N,Normal,55,45,55,55,65,60,50,55,-,-,-,-,-,-,-,50,2010,1,1
8459,RP,DOLAN MARSTELLER,29,L,2.5 Stars,2.5 Stars,N,N,N,N,H,H,Normal,65,30,50,60,-,-,-,70,-,-,-,-,-,-,-,65,2009,12,17
9225,SP,JIMMY RUTHERFORD,26,R,1.0 Stars,1.0 Stars,H,N,N,N,H,N,Normal,45,30,40,55,50,-,60,-,-,-,-,-,-,-,-,50,2009,12,5
9476,RP,ERIC ALLEN,27,L,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,40,30,30,45,35,-,-,-,-,-,-,-,-,45,-,40,2009,12,1
9678,SP,JOSH MANNING,27,L,0.5 Stars,0.5 Stars,N,N,H,N,N,L,Normal,50,20,30,55,55,55,-,45,-,-,-,-,-,-,-,55,2009,10,15
9197,RP,BRENT CITO,26,L,2.0 Stars,2.0 Stars,N,H,L,L,N,N,Fan Fav,55,40,45,60,60,-,-,55,-,-,-,-,-,-,-,60,2009,10,10
9253,RP,BILLY DAHL,26,R,2.0 Stars,2.0 Stars,L,N,N,H,N,H,Normal,55,35,45,60,55,-,65,-,-,-,-,-,-,-,-,50,2009,10,1
9181,SP,MATT SANDBERG,27,R,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Humble,50,50,35,55,-,65,-,-,60,-,-,-,-,-,-,50,2009,9,15
10007,SP,MATT MULLIS,26,R,0.5 Stars,0.5 Stars,H,N,N,N,N,N,Outspoken,45,25,30,50,55,50,-,45,-,-,-,-,-,-,-,40,2009,9,10
8312,SP,NICK THOMAS,29,R,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Humble,45,40,40,55,45,-,-,50,-,-,-,-,-,-,-,60,2009,9,4
9676,SP,JARED JANES,26,R,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Normal,45,35,35,-,45,45,50,-,-,45,-,-,-,-,-,55,2009,8,15
9224,RP,MICAH FERGUSON,27,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,40,45,55,40,-,-,-,65,-,-,-,-,-,-,60,2009,8,14
10002,SP,JOHN MADIGAN,26,R,1.5 Stars,1.5 Stars,H,H,N,N,N,N,Prankster,50,40,50,55,45,50,-,-,55,-,-,-,-,-,-,45,2009,8,7
8256,SP,MAUI TIKITIKI,29,R,1.0 Stars,1.0 Stars,N,N,N,N,N,N,Normal,50,35,35,60,45,-,-,-,65,-,-,-,60,-,-,70,2009,8,6
9504,RP,TIM KLINGENSMITH,26,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,35,35,45,40,-,50,-,-,-,-,-,-,-,-,55,2009,8,2
9240,SP,TAE-KWON PARK,27,R,0.5 Stars,0.5 Stars,H,N,N,N,H,N,Captain,45,20,40,55,40,45,-,45,-,-,45,-,-,-,-,60,2009,7,15
9509,RP,DUSTIN STEENSMA,27,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,50,35,25,55,-,55,-,-,45,-,-,-,-,-,-,35,2009,7,4
9460,SP,BILLY SIMONSEN,26,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,35,45,55,-,-,55,50,45,-,-,-,-,-,-,50,2009,7,2
9234,SP,EDDIE PLATT,26,L,2.0 Stars,2.0 Stars,N,L,N,H,N,L,Normal,60,30,50,60,60,-,-,-,-,65,-,-,-,-,-,60,2009,6,17
9196,RP,ERIC MACDONALD,26,R,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Normal,50,35,45,55,50,-,-,45,-,50,-,-,45,-,-,55,2009,6,16
9486,SP,JOSH HALL,30,R,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Normal,50,40,45,55,-,-,-,50,-,55,-,55,-,-,-,55,2009,6,11
9236,RP,STEPHEN MILLER,26,R,2.0 Stars,2.0 Stars,H,N,H,L,H,H,Fan Fav,50,45,50,55,60,-,60,-,-,-,-,-,-,-,-,55,2009,6,5
9148,SP,CARLOS OLIVARES,26,R,0.5 Stars,1.0 Stars,N,L,N,N,N,N,Normal,35,35,55,45,-,40,35,35,-,-,-,-,-,-,-,50,2009,6,4
9977,SP,TOM COFFMAN,26,L,0.5 Stars,0.5 Stars,H,N,N,N,N,H,Normal,50,20,40,50,55,50,55,-,50,-,-,-,-,-,-,55,2009,5,16
9200,SP,PHIL YOUNG,26,L,1.5 Stars,1.5 Stars,L,H,N,N,H,N,Normal,50,40,40,60,50,-,-,60,-,-,-,-,-,-,-,35,2009,5,6
9226,SP,Jim Wangler,27,R,1.5 Stars,1.5 Stars,N,H,H,N,H,N,Normal,45,25,55,55,-,-,50,55,-,-,-,-,-,-,-,55,2009,5,5
9194,RP,Morgan Lewis,27,R,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,45,35,50,45,-,-,-,-,50,-,-,-,-,-,-,45,2009,5,2
9190,RP,Josh Hobgood,27,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,20,35,50,40,-,50,-,-,-,-,45,-,-,-,55,2009,4,18
9693,SP,Dan Taylor,27,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,45,55,50,-,45,-,50,-,-,-,-,-,-,50,2009,4,17
9157,RP,Bobby Monceaux,26,R,2.0 Stars,2.0 Stars,H,N,H,N,N,L,Normal,45,40,55,45,35,45,-,45,-,-,-,-,-,-,-,50,2009,4,13
10005,SP,Mitch Lewis,26,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,45,40,55,-,50,45,45,50,50,-,-,-,-,-,-,55,2009,4,5
10010,RP,Zach Sotelo,30,R,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,55,50,60,-,-,-,50,-,-,-,-,-,-,-,55,2009,4,4
9199,SP,Josh Currie,27,R,1.5 Stars,1.5 Stars,L,N,L,N,N,H,Normal,50,40,45,60,-,45,-,-,-,60,-,-,-,-,-,50,2009,4,3
